광역시도,시군구,행정구,구분,인구수,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
대전광역시,소계,,남자,727837 ,25941 ,34742 ,36036 ,41475 ,54106 ,57193 ,48166 ,53500 ,54589 ,63714 ,61830 ,57429 ,50368 ,33320 ,23468 ,16744 ,15222 ,9949 ,5273 ,4027 ,1047 ,179 ,21 
대전광역시,소계,,여자,731322 ,24605 ,32845 ,33851 ,38251 ,50624 ,49834 ,42368 ,51853 ,55414 ,63871 ,62431 ,58559 ,52681 ,35815 ,26516 ,22091 ,29717 ,16305 ,13412 ,9113 ,3411 ,780 ,109 
대전광역시, 동구,,계,222608 ,6626 ,8998 ,9432 ,10931 ,16037 ,14299 ,11601 ,14766 ,15691 ,18279 ,18197 ,18510 ,18167 ,13284 ,10225 ,8473 ,9096 ,5490 ,3606 ,2548 ,858 ,176 ,26 
대전광역시, 동구,,남자,112097 ,3447 ,4599 ,4894 ,5646 ,8284 ,7820 ,6414 ,7744 ,8132 ,9698 ,9364 ,9333 ,8849 ,6364 ,4710 ,3682 ,3120 ,2046 ,1074 ,824 ,209 ,37 ,5 
대전광역시, 동구,,여자,110512 ,3179 ,4399 ,4538 ,5286 ,7753 ,6479 ,5187 ,7023 ,7559 ,8582 ,8833 ,9178 ,9318 ,6920 ,5515 ,4791 ,5976 ,3444 ,2532 ,1724 ,649 ,139 ,21 
대전광역시, 중구,,계,235822 ,6508 ,9391 ,10304 ,12304 ,15581 ,15500 ,12097 ,14680 ,16974 ,20143 ,20161 ,19374 ,18624 ,13959 ,11281 ,8836 ,10111 ,6019 ,4092 ,2896 ,952 ,218 ,27 
대전광역시, 중구,,남자,116308 ,3319 ,4810 ,5268 ,6413 ,7991 ,7984 ,6341 ,7403 ,8538 ,10278 ,10175 ,9641 ,8994 ,6487 ,5214 ,3841 ,3615 ,2388 ,1227 ,952 ,227 ,44 ,5 
대전광역시, 중구,,여자,119515 ,3189 ,4581 ,5036 ,5892 ,7590 ,7516 ,5756 ,7277 ,8437 ,9865 ,9986 ,9733 ,9631 ,7472 ,6067 ,4995 ,6496 ,3632 ,2865 ,1944 ,725 ,174 ,22 
대전광역시, 서구,,계,476497 ,16754 ,22449 ,23614 ,27187 ,35576 ,38010 ,31193 ,35266 ,36255 ,42328 ,40451 ,36900 ,31805 ,20846 ,14466 ,10705 ,12695 ,7276 ,5420 ,3804 ,1292 ,280 ,45 
대전광역시, 서구,,남자,234238 ,8637 ,11542 ,12138 ,14119 ,17971 ,19548 ,16170 ,17634 ,17537 ,20415 ,19487 ,17850 ,15308 ,10080 ,6836 ,4671 ,4299 ,2782 ,1518 ,1148 ,312 ,51 ,7 
대전광역시, 서구,,여자,242260 ,8117 ,10907 ,11476 ,13068 ,17606 ,18463 ,15024 ,17632 ,18718 ,21913 ,20964 ,19050 ,16497 ,10766 ,7631 ,6035 ,8396 ,4494 ,3902 ,2656 ,980 ,229 ,38 
대전광역시, 유성구,,계,348735 ,15845 ,19961 ,18928 ,19688 ,24668 ,27430 ,26321 ,29891 ,29090 ,31234 ,28372 ,24985 ,20167 ,11834 ,7481 ,5562 ,7282 ,4028 ,3255 ,2224 ,836 ,177 ,18 
대전광역시, 유성구,,남자,176042 ,8191 ,10269 ,9747 ,10298 ,12882 ,15145 ,14049 ,15028 ,14274 ,15395 ,14110 ,12429 ,10068 ,5923 ,3632 ,2346 ,2262 ,1430 ,832 ,606 ,189 ,34 ,3 
대전광역시, 유성구,,여자,172693 ,7655 ,9693 ,9181 ,9391 ,11786 ,12285 ,12272 ,14863 ,14816 ,15839 ,14262 ,12557 ,10099 ,5912 ,3849 ,3216 ,5021 ,2598 ,2423 ,1619 ,647 ,143 ,15 
대전광역시, 대덕구,,계,175497 ,4814 ,6788 ,7609 ,9616 ,12869 ,11789 ,9322 ,10750 ,11994 ,15602 ,17082 ,16220 ,14286 ,9212 ,6532 ,5259 ,5755 ,3442 ,2313 ,1668 ,521 ,110 ,15 
대전광역시, 대덕구,,남자,89154 ,2349 ,3522 ,3989 ,5001 ,6979 ,6697 ,5193 ,5692 ,6109 ,7930 ,8695 ,8178 ,7149 ,4467 ,3077 ,2205 ,1927 ,1304 ,623 ,498 ,111 ,14 ,2 
대전광역시, 대덕구,,여자,86343 ,2466 ,3266 ,3620 ,4615 ,5890 ,5092 ,4130 ,5059 ,5885 ,7673 ,8387 ,8042 ,7137 ,4745 ,3456 ,3055 ,3829 ,2139 ,1690 ,1171 ,411 ,96 ,13 
울산광역시,소계,,계,1136114 ,43918 ,57493 ,55432 ,59066 ,72716 ,73788 ,67877 ,86978 ,88782 ,99114 ,106785 ,102210 ,85142 ,53916 ,34458 ,23721 ,24722 ,14671 ,10051 ,7116 ,2375 ,510 ,50 
울산광역시,소계,,남자,583350 ,22570 ,29606 ,28858 ,31455 ,40609 ,41560 ,36807 ,45057 ,45961 ,49376 ,53564 ,52812 ,43087 ,27066 ,17092 ,10360 ,7513 ,5178 ,2335 ,1877 ,394 ,62 ,3 
울산광역시,소계,,여자,552764 ,21348 ,27887 ,26574 ,27611 ,32107 ,32228 ,31071 ,41921 ,42821 ,49738 ,53222 ,49398 ,42055 ,26850 ,17366 ,13361 ,17209 ,9494 ,7716 ,5240 ,1981 ,449 ,47 
울산광역시, 중구,,계,219176 ,7199 ,10134 ,9783 ,10854 ,13608 ,14004 ,11912 ,15311 ,16069 ,18572 ,20754 ,20873 ,18321 ,12394 ,8111 ,5764 ,5516 ,3454 ,2063 ,1473 ,489 ,91 ,10 
울산광역시, 중구,,남자,111093 ,3724 ,5240 ,5192 ,5834 ,7605 ,7791 ,6376 ,7866 ,8322 ,9264 ,10190 ,10529 ,8981 ,6020 ,3887 ,2478 ,1796 ,1282 ,514 ,420 ,87 ,7 ,1 
울산광역시, 중구,,여자,108083 ,3476 ,4894 ,4591 ,5021 ,6003 ,6213 ,5536 ,7445 ,7747 ,9309 ,10564 ,10345 ,9340 ,6375 ,4224 ,3286 ,3720 ,2172 ,1549 ,1054 ,402 ,84 ,9 
울산광역시, 남구,,계,319908 ,10488 ,13879 ,14297 ,17186 ,22752 ,23478 ,19786 ,22692 ,23138 ,28835 ,31893 ,29749 ,24320 ,15477 ,9646 ,6285 ,6011 ,3680 ,2331 ,1705 ,518 ,100 ,8 
울산광역시, 남구,,남자,162963 ,5377 ,7179 ,7449 ,9193 ,12566 ,13240 ,10766 ,11682 ,11541 ,13697 ,15810 ,15179 ,12091 ,7699 ,4763 ,2819 ,1916 ,1343 ,573 ,473 ,85 ,15 ,1 
울산광역시, 남구,,여자,156945 ,5111 ,6700 ,6848 ,7993 ,10186 ,10239 ,9021 ,11011 ,11597 ,15138 ,16083 ,14570 ,12229 ,7778 ,4883 ,3467 ,4095 ,2337 ,1758 ,1233 ,434 ,85 ,7 
울산광역시, 동구,,계,157346 ,6591 ,8942 ,8061 ,7658 ,8871 ,9231 ,9888 ,14045 ,13196 ,12418 ,12483 ,13610 ,13462 ,8291 ,4985 ,2896 ,2721 ,1597 ,1124 ,771 ,273 ,73 ,8 
울산광역시, 동구,,남자,82169 ,3365 ,4606 ,4251 ,4031 ,4913 ,5262 ,5549 ,7614 ,7168 ,6689 ,6285 ,6573 ,6798 ,4272 ,2651 ,1354 ,794 ,569 ,225 ,179 ,37 ,9 ,1 
울산광역시, 동구,,여자,75177 ,3227 ,4336 ,3811 ,3628 ,3958 ,3969 ,4340 ,6431 ,6028 ,5729 ,6198 ,7037 ,6664 ,4019 ,2334 ,1543 ,1927 ,1028 ,899 ,592 ,237 ,64 ,7 
울산광역시, 북구,,계,217825 ,11696 ,14067 ,12404 ,11343 ,13769 ,14259 ,14823 ,19956 ,19563 ,18544 ,20308 ,17989 ,11959 ,6647 ,4183 ,2956 ,3363 ,1935 ,1429 ,997 ,335 ,88 ,9 
울산광역시, 북구,,남자,112644 ,5990 ,7230 ,6352 ,6060 ,7808 ,7953 ,7905 ,10106 ,10248 ,9185 ,10070 ,9815 ,6328 ,3414 ,2003 ,1277 ,903 ,606 ,297 ,238 ,49 ,11 ,0 
울산광역시, 북구,,여자,105181 ,5706 ,6837 ,6053 ,5283 ,5961 ,6306 ,6918 ,9851 ,9315 ,9360 ,10238 ,8174 ,5631 ,3233 ,2180 ,1679 ,2460 ,1329 ,1132 ,760 ,286 ,78 ,9 
울산광역시, 울주군,,계,221860 ,7944 ,10472 ,10887 ,12025 ,13717 ,12818 ,11469 ,14975 ,16818 ,20745 ,21349 ,19990 ,17081 ,11108 ,7535 ,5820 ,7112 ,4007 ,3105 ,2171 ,760 ,159 ,16 
울산광역시, 울주군,,남자,114482 ,4115 ,5351 ,5615 ,6338 ,7718 ,7316 ,6212 ,7790 ,8683 ,10542 ,11210 ,10717 ,8890 ,5662 ,3789 ,2433 ,2105 ,1378 ,727 ,568 ,137 ,21 ,1 
울산광역시, 울주군,,여자,107379 ,3829 ,5121 ,5272 ,5687 ,6000 ,5502 ,5258 ,7185 ,8135 ,10203 ,10139 ,9273 ,8191 ,5447 ,3746 ,3387 ,5007 ,2629 ,2379 ,1603 ,623 ,138 ,15 
세종특별자치시,소계,,계,347070 ,21445 ,25812 ,23317 ,18033 ,16818 ,20030 ,25772 ,35547 ,35020 ,31368 ,23569 ,20002 ,17192 ,11309 ,7806 ,6017 ,8015 ,4374 ,3641 ,2514 ,926 ,174 ,27 
세종특별자치시,소계,,남자,173130 ,10925 ,13241 ,11729 ,9026 ,8798 ,9875 ,12582 ,17337 ,17446 ,16621 ,12306 ,10280 ,8592 ,5532 ,3740 ,2560 ,2546 ,1597 ,949 ,707 ,207 ,34 ,3 
세종특별자치시,소계,,여자,173940 ,10520 ,12571 ,11588 ,9008 ,8020 ,10155 ,13190 ,18211 ,17574 ,14748 ,11264 ,9723 ,8601 ,5778 ,4066 ,3458 ,5469 ,2778 ,2692 ,1808 ,720 ,141 ,24 
세종특별자치시, 세종시,,계,347070 ,21445 ,25812 ,23317 ,18033 ,16818 ,20030 ,25772 ,35547 ,35020 ,31368 ,23569 ,20002 ,17192 ,11309 ,7806 ,6017 ,8015 ,4374 ,3641 ,2514 ,926 ,174 ,27 
세종특별자치시, 세종시,,남자,173130 ,10925 ,13241 ,11729 ,9026 ,8798 ,9875 ,12582 ,17337 ,17446 ,16621 ,12306 ,10280 ,8592 ,5532 ,3740 ,2560 ,2546 ,1597 ,949 ,707 ,207 ,34 ,3 
세종특별자치시, 세종시,,여자,173940 ,10520 ,12571 ,11588 ,9008 ,8020 ,10155 ,13190 ,18211 ,17574 ,14748 ,11264 ,9723 ,8601 ,5778 ,4066 ,3458 ,5469 ,2778 ,2692 ,1808 ,720 ,141 ,24 
경기도,소계,,계,13220207 ,505851 ,658857 ,650835 ,687756 ,851978 ,929149 ,849132 ,1054193 ,1078883 ,1192974 ,1134136 ,1054171 ,882858 ,564019 ,417739 ,325820 ,381858 ,223085 ,158773 ,109880 ,38859 ,8763 ,1272 
경기도,소계,,남자,6648603 ,259370 ,337349 ,333780 ,355169 ,444415 ,493020 ,439930 ,538598 ,547851 ,605444 ,570840 ,536565 ,443644 ,275151 ,195698 ,140780 ,131003 ,85528 ,45475 ,34210 ,9139 ,1889 ,238 
경기도,소계,,여자,6571604 ,246482 ,321509 ,317055 ,332587 ,407563 ,436129 ,409203 ,515595 ,531032 ,587531 ,563296 ,517607 ,439214 ,288869 ,222041 ,185040 ,250856 ,137558 ,113298 ,75671 ,29721 ,6874 ,1034 
경기도, 수원시,소계,계,1181470 ,43910 ,56741 ,57093 ,63808 ,86365 ,99616 ,84580 ,96057 ,96583 ,105839 ,102027 ,92014 ,70689 ,43315 ,31267 ,23774 ,27796 ,16028 ,11768 ,8044 ,2957 ,671 ,96 
경기도, 수원시,소계,남자,594380 ,22626 ,29290 ,29411 ,33178 ,44785 ,53229 ,44517 ,49009 ,48829 ,53013 ,50062 ,46571 ,35430 ,20789 ,14491 ,10013 ,9142 ,5900 ,3242 ,2414 ,678 ,137 ,14 
경기도, 수원시,소계,여자,587090 ,21284 ,27451 ,27682 ,30630 ,41581 ,46387 ,40063 ,47048 ,47755 ,52826 ,51965 ,45444 ,35259 ,22527 ,16776 ,13761 ,18654 ,10129 ,8526 ,5630 ,2280 ,535 ,82 
경기도, 수원시, 장안구,계,273908 ,7659 ,11548 ,13483 ,16100 ,22511 ,21523 ,15325 ,17922 ,20514 ,25397 ,25831 ,22953 ,17975 ,11311 ,8549 ,6870 ,8443 ,4806 ,3637 ,2459 ,944 ,207 ,28 
경기도, 수원시, 장안구,남자,137852 ,3904 ,6034 ,6954 ,8498 ,12166 ,11922 ,8235 ,9021 ,10143 ,12591 ,12690 ,11637 ,9000 ,5418 ,3905 ,2892 ,2846 ,1819 ,1027 ,755 ,225 ,46 ,2 
경기도, 수원시, 장안구,여자,136056 ,3755 ,5514 ,6529 ,7603 ,10345 ,9602 ,7090 ,8902 ,10371 ,12806 ,13141 ,11316 ,8975 ,5893 ,4644 ,3978 ,5597 ,2987 ,2610 ,1704 ,719 ,162 ,26 
경기도, 수원시, 권선구,계,367862 ,15312 ,18262 ,16317 ,17781 ,24929 ,29755 ,26933 ,32283 ,29956 ,31219 ,31627 ,30179 ,23650 ,14267 ,9905 ,7117 ,8375 ,4844 ,3531 ,2431 ,880 ,189 ,32 
경기도, 수원시, 권선구,남자,185541 ,7933 ,9354 ,8410 ,9327 ,12825 ,15670 ,14053 ,16856 ,15681 ,15862 ,15228 ,15149 ,11773 ,6941 ,4684 ,3069 ,2728 ,1770 ,958 ,719 ,201 ,33 ,6 
경기도, 수원시, 권선구,여자,182321 ,7379 ,8908 ,7907 ,8454 ,12104 ,14085 ,12880 ,15427 ,14275 ,15357 ,16399 ,15030 ,11877 ,7326 ,5221 ,4048 ,5647 ,3074 ,2573 ,1712 ,680 ,156 ,27 
경기도, 수원시, 팔달구,계,172567 ,4379 ,5577 ,6198 ,8072 ,12530 ,15887 ,12316 ,12320 ,12370 ,14785 ,15060 ,14905 ,12648 ,8656 ,6474 ,5067 ,5327 ,3200 ,2127 ,1467 ,514 ,132 ,14 
경기도, 수원시, 팔달구,남자,86722 ,2181 ,2853 ,3196 ,4119 ,6273 ,8549 ,6723 ,6514 ,6360 ,7598 ,7594 ,7516 ,6226 ,4088 ,2956 ,2161 ,1818 ,1203 ,615 ,464 ,119 ,31 ,2 
경기도, 수원시, 팔달구,여자,85845 ,2198 ,2724 ,3002 ,3953 ,6257 ,7338 ,5594 ,5807 ,6010 ,7187 ,7466 ,7389 ,6422 ,4568 ,3518 ,2906 ,3510 ,1998 ,1512 ,1003 ,396 ,102 ,12 
경기도, 수원시, 영통구,계,367134 ,16561 ,21355 ,21096 ,21856 ,26397 ,32451 ,30007 ,33532 ,33745 ,34438 ,29510 ,23978 ,16417 ,9082 ,6340 ,4721 ,5652 ,3179 ,2473 ,1688 ,619 ,144 ,22 
경기도, 수원시, 영통구,남자,184266 ,8608 ,11049 ,10852 ,11235 ,13521 ,17089 ,15507 ,16619 ,16645 ,16963 ,14551 ,12269 ,8431 ,4342 ,2947 ,1892 ,1751 ,1109 ,642 ,477 ,134 ,28 ,5 
경기도, 수원시, 영통구,여자,182869 ,7953 ,10306 ,10244 ,10622 ,12876 ,15363 ,14500 ,16914 ,17100 ,17476 ,14960 ,11709 ,7987 ,4741 ,3393 ,2829 ,3901 ,2070 ,1831 ,1212 ,486 ,116 ,18 
경기도, 성남시,소계,계,930174 ,30213 ,40153 ,42012 ,47217 ,59873 ,71666 ,64943 ,72092 ,72895 ,83724 ,79143 ,74251 ,65202 ,42888 ,32159 ,24063 ,27683 ,15858 ,11825 ,7971 ,3064 ,696 ,96 
경기도, 성남시,소계,남자,460244 ,15381 ,20665 ,21522 ,24251 ,30400 ,37102 ,33234 ,36187 ,35794 ,41467 ,39583 ,36637 ,32259 ,20699 ,14808 ,10645 ,9614 ,6240 ,3374 ,2457 ,756 ,139 ,22 
경기도, 성남시,소계,여자,469930 ,14832 ,19488 ,20491 ,22966 ,29473 ,34564 ,31709 ,35906 ,37101 ,42258 ,39560 ,37614 ,32944 ,22189 ,17352 ,13419 ,18069 ,9618 ,8451 ,5514 ,2308 ,557 ,74 
경기도, 성남시, 수정구,계,234559 ,7465 ,8495 ,8112 ,9534 ,15399 ,18968 ,16580 ,18601 ,17520 ,19270 ,19669 ,20283 ,18612 ,12844 ,9532 ,6919 ,6760 ,4118 ,2642 ,1819 ,655 ,145 ,24 
경기도, 성남시, 수정구,남자,118486 ,3770 ,4291 ,4149 ,4928 ,7897 ,10173 ,8889 ,9835 ,9281 ,10139 ,9989 ,10199 ,9093 ,6137 ,4410 ,3034 ,2278 ,1578 ,700 ,525 ,147 ,23 ,6 
경기도, 성남시, 수정구,여자,116073 ,3695 ,4204 ,3963 ,4607 ,7502 ,8795 ,7691 ,8766 ,8239 ,9131 ,9680 ,10085 ,9519 ,6707 ,5123 ,3886 ,4482 ,2540 ,1942 ,1294 ,509 ,122 ,18 
경기도, 성남시, 중원구,계,214929 ,6258 ,7490 ,7742 ,9424 ,13689 ,17543 ,14995 ,16275 ,15347 ,17739 ,18843 ,19420 ,17633 ,11645 ,8563 ,6198 ,6129 ,3710 ,2419 ,1655 ,603 ,140 ,21 
경기도, 성남시, 중원구,남자,108743 ,3205 ,3887 ,3962 ,4890 ,6939 ,9327 ,8104 ,8652 ,8087 ,9309 ,9536 ,9601 ,8861 ,5653 ,4048 ,2693 ,1993 ,1409 ,585 ,450 ,111 ,22 ,2 
경기도, 성남시, 중원구,여자,106186 ,3053 ,3603 ,3781 ,4534 ,6750 ,8216 ,6891 ,7623 ,7260 ,8430 ,9307 ,9819 ,8772 ,5992 ,4516 ,3505 ,4136 ,2302 ,1835 ,1206 ,492 ,118 ,19 
경기도, 성남시, 분당구,계,480686 ,16490 ,24168 ,26159 ,28260 ,30786 ,35155 ,33368 ,37216 ,40029 ,46716 ,40632 ,34548 ,28958 ,18400 ,14064 ,10946 ,14794 ,8030 ,6764 ,4497 ,1806 ,411 ,51 
경기도, 성남시, 분당구,남자,233015 ,8406 ,12487 ,13412 ,14434 ,15565 ,17603 ,16241 ,17700 ,18426 ,22020 ,20059 ,16838 ,14305 ,8910 ,6351 ,4918 ,5344 ,3254 ,2090 ,1483 ,499 ,94 ,14 
경기도, 성남시, 분당구,여자,247672 ,8084 ,11681 ,12747 ,13826 ,15221 ,17553 ,17128 ,19517 ,21603 ,24697 ,20573 ,17710 ,14653 ,9490 ,7714 ,6028 ,9451 ,4776 ,4675 ,3014 ,1307 ,317 ,37 
경기도, 의정부시,,계,450781 ,15135 ,19692 ,19880 ,23176 ,30817 ,32339 ,26533 ,32839 ,33327 ,40277 ,40084 ,37907 ,32370 ,21172 ,16718 ,13580 ,14939 ,9088 ,5851 ,4131 ,1402 ,278 ,41 
경기도, 의정부시,,남자,222088 ,7884 ,10111 ,10263 ,11916 ,15625 ,16555 ,13401 ,16829 ,16845 ,19916 ,19546 ,18793 ,15917 ,9972 ,7504 ,5775 ,5240 ,3505 ,1735 ,1330 ,339 ,57 ,10 
경기도, 의정부시,,여자,228693 ,7251 ,9581 ,9617 ,11261 ,15192 ,15785 ,13132 ,16011 ,16482 ,20361 ,20539 ,19114 ,16453 ,11200 ,9214 ,7805 ,9699 ,5583 ,4116 ,2801 ,1063 ,222 ,31 
경기도, 안양시,소계,계,553400 ,18236 ,22768 ,24766 ,29156 ,37885 ,41327 ,37436 ,40479 ,40314 ,48624 ,49524 ,48533 ,41935 ,25926 ,17683 ,13109 ,15703 ,9029 ,6674 ,4698 ,1604 ,332 ,41 
경기도, 안양시,소계,남자,273614 ,9257 ,11627 ,12855 ,15058 ,19658 ,21548 ,19307 ,20621 ,19821 ,23637 ,23867 ,23642 ,20637 ,12973 ,8404 ,5596 ,5110 ,3321 ,1789 ,1349 ,364 ,71 ,6 
경기도, 안양시,소계,여자,279786 ,8979 ,11141 ,11911 ,14098 ,18227 ,19779 ,18129 ,19858 ,20494 ,24987 ,25657 ,24891 ,21298 ,12953 ,9280 ,7514 ,10593 ,5708 ,4885 ,3349 ,1240 ,261 ,35 
경기도, 안양시, 만안구,계,239293 ,7670 ,8525 ,8565 ,10845 ,16249 ,18648 ,16181 ,17324 ,16288 ,19037 ,21226 ,22270 ,19988 ,12936 ,9100 ,6841 ,7607 ,4516 ,3091 ,2201 ,703 ,168 ,20 
경기도, 안양시, 만안구,남자,119715 ,3853 ,4360 ,4491 ,5604 ,8420 ,9835 ,8468 ,9160 ,8466 ,9551 ,10234 ,11063 ,9824 ,6439 ,4399 ,2990 ,2560 ,1710 ,850 ,664 ,145 ,38 ,4 
경기도, 안양시, 만안구,여자,119579 ,3817 ,4165 ,4074 ,5241 ,7829 ,8813 ,7713 ,8164 ,7822 ,9486 ,10992 ,11208 ,10164 ,6498 ,4701 ,3851 ,5047 ,2806 ,2241 ,1537 ,558 ,130 ,16 
경기도, 안양시, 동안구,계,314107 ,10566 ,14244 ,16202 ,18311 ,21636 ,22679 ,21255 ,23155 ,24026 ,29587 ,28299 ,26263 ,21947 ,12990 ,8584 ,6269 ,8096 ,4513 ,3583 ,2497 ,901 ,165 ,21 
경기도, 안양시, 동안구,남자,153900 ,5404 ,7268 ,8364 ,9454 ,11238 ,11713 ,10839 ,11461 ,11355 ,14086 ,13633 ,12580 ,10813 ,6535 ,4005 ,2606 ,2550 ,1611 ,939 ,685 ,219 ,34 ,2 
경기도, 안양시, 동안구,여자,160207 ,5163 ,6976 ,7838 ,8857 ,10398 ,10966 ,10417 ,11695 ,12672 ,15501 ,14666 ,13684 ,11135 ,6456 ,4579 ,3663 ,5546 ,2902 ,2644 ,1812 ,682 ,131 ,19 
경기도, 부천시,,계,816254 ,26404 ,33169 ,33590 ,38772 ,54876 ,63113 ,54910 ,62759 ,60433 ,69001 ,72058 ,75165 ,65547 ,39491 ,26280 ,18743 ,21947 ,12557 ,9391 ,6479 ,2333 ,508 ,72 
경기도, 부천시,,남자,404970 ,13594 ,16957 ,17246 ,19957 ,28197 ,32734 ,28129 ,32207 ,30620 ,34440 ,34663 ,36730 ,32405 ,19531 ,12676 ,7989 ,6900 ,4423 ,2477 ,1837 ,534 ,94 ,13 
경기도, 부천시,,여자,411284 ,12811 ,16212 ,16344 ,18815 ,26679 ,30379 ,26781 ,30552 ,29813 ,34561 ,37395 ,38435 ,33143 ,19960 ,13604 ,10755 ,15048 ,8134 ,6914 ,4643 ,1799 ,414 ,59 
경기도, 광명시,,계,304481 ,10356 ,14138 ,15092 ,16674 ,19265 ,20155 ,19241 ,23626 ,24641 ,28140 ,26049 ,24340 ,22089 ,14601 ,10166 ,7545 ,8367 ,4856 ,3511 ,2479 ,824 ,180 ,29 
경기도, 광명시,,남자,150321 ,5286 ,7266 ,7672 ,8677 ,10023 ,10626 ,9794 ,11853 ,12162 ,13957 ,12948 ,12047 ,10455 ,7022 ,4739 ,3176 ,2620 ,1730 ,890 ,668 ,183 ,34 ,6 
경기도, 광명시,,여자,154161 ,5070 ,6872 ,7421 ,7997 ,9242 ,9529 ,9447 ,11774 ,12479 ,14183 ,13101 ,12293 ,11634 ,7579 ,5427 ,4369 ,5747 ,3126 ,2621 ,1811 ,641 ,147 ,23 
경기도, 평택시,,계,518514 ,21760 ,26878 ,26182 ,26848 ,33027 ,37803 ,35296 ,42762 ,43539 ,47264 ,44129 ,39509 ,31155 ,19812 ,14935 ,12460 ,15159 ,9110 ,6049 ,4247 ,1432 ,329 ,41 
경기도, 평택시,,남자,268145 ,11069 ,13769 ,13440 ,13932 ,17604 ,21136 ,19412 ,22839 ,23153 ,25018 ,23065 ,20966 ,16047 ,9558 ,6883 ,5154 ,5106 ,3388 ,1718 ,1279 ,351 ,80 ,8 
경기도, 평택시,,여자,250369 ,10692 ,13109 ,12742 ,12916 ,15424 ,16667 ,15884 ,19923 ,20386 ,22246 ,21065 ,18543 ,15109 ,10254 ,8052 ,7306 ,10053 ,5722 ,4331 ,2968 ,1081 ,250 ,33 
경기도, 동두천시,,계,92585 ,2657 ,3946 ,4202 ,4546 ,5612 ,5532 ,4505 ,5728 ,6361 ,7927 ,8035 ,7892 ,7348 ,5080 ,4483 ,4074 ,4661 ,2882 ,1780 ,1220 ,450 ,88 ,23 
경기도, 동두천시,,남자,46302 ,1374 ,2050 ,2085 ,2324 ,3032 ,3048 ,2381 ,2887 ,3298 ,4091 ,4310 ,4099 ,3691 ,2411 ,1951 ,1625 ,1650 ,1102 ,548 ,402 ,123 ,19 ,4 
경기도, 동두천시,,여자,46283 ,1283 ,1896 ,2118 ,2223 ,2580 ,2485 ,2124 ,2841 ,3063 ,3836 ,3725 ,3793 ,3657 ,2669 ,2532 ,2449 ,3012 ,1780 ,1232 ,818 ,327 ,69 ,19 
경기도, 안산시,소계,계,647015 ,19708 ,25790 ,28879 ,37051 ,51384 ,53939 ,40836 ,44159 ,47383 ,60996 ,65616 ,59669 ,43346 ,23491 ,16168 ,12749 ,15855 ,9231 ,6624 ,4637 ,1589 ,348 ,50 
경기도, 안산시,소계,남자,331189 ,10068 ,13108 ,14903 ,19141 ,26941 ,29117 ,22483 ,23650 ,24395 ,30513 ,32740 ,31412 ,23035 ,11880 ,7638 ,5219 ,4950 ,3222 ,1729 ,1325 ,331 ,66 ,7 
경기도, 안산시,소계,여자,315826 ,9640 ,12683 ,13976 ,17910 ,24443 ,24823 ,18353 ,20509 ,22988 ,30483 ,32876 ,28257 ,20312 ,11612 ,8530 ,7530 ,10905 ,6010 ,4895 ,3313 ,1258 ,282 ,43 
경기도, 안산시, 상록구,계,345097 ,10064 ,13735 ,15166 ,19749 ,28143 ,29002 ,20821 ,22820 ,25010 ,32593 ,35447 ,31666 ,22827 ,12496 ,9007 ,7413 ,9144 ,5311 ,3833 ,2678 ,918 ,211 ,28 
경기도, 안산시, 상록구,남자,175704 ,5127 ,6986 ,7767 ,10187 ,14740 ,15696 ,11423 ,12126 ,12843 ,16217 ,17595 ,16674 ,12061 ,6219 ,4191 ,2978 ,2877 ,1845 ,1033 ,795 ,200 ,36 ,3 
경기도, 안산시, 상록구,여자,169394 ,4938 ,6749 ,7399 ,9562 ,13403 ,13306 ,9398 ,10694 ,12167 ,16376 ,17852 ,14992 ,10767 ,6277 ,4816 ,4435 ,6267 ,3466 ,2801 ,1883 ,718 ,175 ,25 
경기도, 안산시, 단원구,계,301918 ,9644 ,12056 ,13713 ,17303 ,23241 ,24938 ,20015 ,21339 ,22373 ,28404 ,30170 ,28003 ,20519 ,10996 ,7162 ,5336 ,6711 ,3921 ,2791 ,1960 ,672 ,138 ,22 
경기도, 안산시, 단원구,남자,155486 ,4941 ,6122 ,7136 ,8955 ,12202 ,13421 ,11060 ,11524 ,11552 ,14297 ,15146 ,14738 ,10974 ,5661 ,3447 ,2241 ,2073 ,1377 ,696 ,530 ,132 ,31 ,5 
경기도, 안산시, 단원구,여자,146433 ,4703 ,5934 ,6577 ,8348 ,11040 ,11517 ,8955 ,9815 ,10821 ,14107 ,15024 ,13265 ,9545 ,5335 ,3715 ,3096 ,4638 ,2544 ,2095 ,1430 ,540 ,107 ,18 
경기도, 고양시,소계,계,1062477 ,35744 ,47636 ,49511 ,57130 ,72597 ,76761 ,64748 ,76313 ,81103 ,100872 ,98962 ,91135 ,71398 ,42047 ,32395 ,28062 ,36067 ,21071 ,14996 ,10493 ,3628 ,760 ,115 
